seriesCandidate,code,canonicalCode,displayCode,sourceMeaningEn,normalizedMeaningDraftRu,categoryCandidate,sourceManualId,sourceManualTitle,sourceDocument,sourcePath,sourceSection,sourcePage,sourceContext,confidence,alreadyInAnyGreeRuntime,existingRuntimePath,overlapSeries,actionRecommendation,reason
GMV9 Flex,dP,DP,dP,Malfunction of inlet tube temperature sensor of generator,,indoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 67 / manual page 65,Indoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/indoor/dp.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/dp.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,dU,DU,dU,Malfunction of drainage pipe temperature sensor of generator,,indoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 67 / manual page 65,Indoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/indoor/du.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/du.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,db,DB,db,Debugging status,,indoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 67 / manual page 65,Indoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/db.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/indoor/db.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/db.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,dd,DD,dd,Malfunction of solar power temperature sensor,,indoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 67 / manual page 65,Indoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/indoor/dd.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/dd.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,dn,DN,dn,Malfunction of swing parts,,indoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 67 / manual page 65,Indoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/indoor/dn.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/dn.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,dy,DY,dy,Malfunction of water temperature sensor,,indoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 67 / manual page 65,Indoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/indoor/dy.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/dy.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,y1,Y1,y1,Malfunction of entry-tube temperature sensor 2,,indoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 67 / manual page 65,Indoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/indoor/y1.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/y1.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,y2,Y2,y2,Malfunction of exit-tube temperature sensor 2,,indoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 67 / manual page 65,Indoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/indoor/y2.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/y2.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,y7,Y7,y7,Malfunction of fresh air inlet temperature sensor,,indoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 67 / manual page 65,Indoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/indoor/y7.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/y7.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,y8,Y8,y8,Malfunction of IDU’s air box sensor,,indoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 67 / manual page 65,Indoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/indoor/y8.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/y8.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,yA,YA,yA,Malfunction of IFD,,indoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 67 / manual page 65,Indoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/indoor/ya.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/ya.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,o1,O1,o1,Low-voltage protection of IDU’s bus bar,,indoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 67 / manual page 65,Indoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/indoor/o1.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/o1.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,o2,O2,o2,High-voltage protection of IDU’s bus bar,,indoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 67 / manual page 65,Indoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/indoor/o2.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/o2.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,o3,O3,o3,IPM module protection of IDU,,indoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 67 / manual page 65,Indoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/indoor/o3.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/o3.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,o4,O4,o4,Failure startup of IDU,,indoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 67 / manual page 65,Indoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/indoor/o4.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/o4.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,o5,O5,o5,Over-current protection of IDU,,indoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 67 / manual page 65,Indoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/indoor/o5.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/o5.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,o6,O6,o6,Malfunction of current detection circuit of IDU,,indoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 67 / manual page 65,Indoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/indoor/o6.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/o6.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,o7,O7,o7,Desynchronizing protection of IDU,,indoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 67 / manual page 65,Indoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/indoor/o7.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/o7.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,o8,O8,o8,Communication malfunction of IDU’s driver,,indoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 67 / manual page 65,Indoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/indoor/o8.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/o8.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,o9,O9,o9,Communication malfunction of IDU’s main control,,indoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 67 / manual page 65,Indoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/indoor/o9.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/o9.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,oA,OA,oA,Drive IPM high temperature protection of IDU,,indoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 67 / manual page 65,Indoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/indoor/oa.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/oa.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,ob,OB,ob,Malfunction of drive temperature sensor of IDU,,indoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 67 / manual page 65,Indoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/indoor/ob.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/ob.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,oC,OC,oC,Malfunction of charging loop of IDU,,indoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 67 / manual page 65,Indoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/indoor/oc.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/oc.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,o0,O0,o0,Other malfunction of drive,,indoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 67 / manual page 65,Indoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/indoor/o0.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/o0.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,E0,E0,E0,Malfunction of ODU,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 68 / manual page 66,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/e0.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/e0.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/e0.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,E1,E1,E1,High-pressure protection,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 68 / manual page 66,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/e1.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/e1.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/e1.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,E2,E2,E2,Discharge low-temperature protection,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 68 / manual page 66,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/e2.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/e2.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/e2.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,E3,E3,E3,Low-pressure protection,,outdoor,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 68 / manual page 66,Outdoor table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/e3.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/outdoor/e3.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/e3.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
