seriesCandidate,code,canonicalCode,displayCode,sourceMeaningEn,normalizedMeaningDraftRu,categoryCandidate,sourceManualId,sourceManualTitle,sourceDocument,sourcePath,sourceSection,sourcePage,sourceContext,confidence,alreadyInAnyGreeRuntime,existingRuntimePath,overlapSeries,actionRecommendation,reason
GMV X,LL,LL,LL,Malfunction of water flow switch,????????? ??????????? ?????,indoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 74 / manual page 72,Chapter 3 Faults / Error Indication / Indoor LL / PDF page 74 / manual page 72,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/ll.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,LP,LP,LP,Zero-crossing malfunction of PG motor,????????? ??????????? ?????,indoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 74 / manual page 72,Chapter 3 Faults / Error Indication / Indoor LP / PDF page 74 / manual page 72,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/lp.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,LU,LU,LU,Zero-crossing malfunction of PG motor,????????? ??????????? ?????,indoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 74 / manual page 72,Chapter 3 Faults / Error Indication / Indoor LU / PDF page 74 / manual page 72,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/lu.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,o0,O0,o0,Other drive malfunction,????????? ??????????? ?????,indoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 74 / manual page 72,Chapter 3 Faults / Error Indication / Indoor o0 / PDF page 74 / manual page 72,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/o0.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,o1,O1,o1,Low bus bar voltage of IDU,????????? ??????????? ?????,indoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 74 / manual page 72,Chapter 3 Faults / Error Indication / Indoor o1 / PDF page 74 / manual page 72,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/o1.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,o2,O2,o2,High bus bar voltage of IDU,????????? ??????????? ?????,indoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 74 / manual page 72,Chapter 3 Faults / Error Indication / Indoor o2 / PDF page 74 / manual page 72,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/o2.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,o3,O3,o3,IPM module protection of IDU,???????? ????????? ??????????? ?????,indoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 74 / manual page 72,Chapter 3 Faults / Error Indication / Indoor o3 / PDF page 74 / manual page 72,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/o3.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,o4,O4,o4,Failure startup of IDU,????????? ??????????? ?????,indoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 74 / manual page 72,Chapter 3 Faults / Error Indication / Indoor o4 / PDF page 74 / manual page 72,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/o4.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,o5,O5,o5,Over-current protection of IDU,???????? ????????? ??????????? ?????,indoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 74 / manual page 72,Chapter 3 Faults / Error Indication / Indoor o5 / PDF page 74 / manual page 72,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/o5.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,o6,O6,o6,Current detection circuit malfunction of IDU,????????? ??????????? ?????,indoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 74 / manual page 72,Chapter 3 Faults / Error Indication / Indoor o6 / PDF page 74 / manual page 72,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/o6.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,o7,O7,o7,Desynchronizing protection of IDU,???????? ????????? ??????????? ?????,indoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 74 / manual page 72,Chapter 3 Faults / Error Indication / Indoor o7 / PDF page 74 / manual page 72,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/o7.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,o8,O8,o8,Communication malfunction of IDU?s drive,????????? ??????????? ?????,indoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 74 / manual page 72,Chapter 3 Faults / Error Indication / Indoor o8 / PDF page 74 / manual page 72,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/o8.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,o9,O9,o9,Communication malfunction of main mater of IDU,????????? ??????????? ?????,indoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 74 / manual page 72,Chapter 3 Faults / Error Indication / Indoor o9 / PDF page 74 / manual page 72,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/o9.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,oA,OA,oA,High temperature of IDU?s module,????????? ??????????? ?????,indoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 74 / manual page 72,Chapter 3 Faults / Error Indication / Indoor oA / PDF page 74 / manual page 72,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/oa.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,ob,OB,ob,Malfunction of temperature sensor of IDU?s module,????????? ??????????? ?????,indoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 74 / manual page 72,Chapter 3 Faults / Error Indication / Indoor ob / PDF page 74 / manual page 72,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/ob.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,oC,OC,oC,Charging circuit malfunction of IDU,????????? ??????????? ?????,indoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 74 / manual page 72,Chapter 3 Faults / Error Indication / Indoor oC / PDF page 74 / manual page 72,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/oc.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,y1,Y1,y1,Malfunction of entry-tube temperature sensor 2,????????? ??????????? ?????,indoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 74 / manual page 72,Chapter 3 Faults / Error Indication / Indoor y1 / PDF page 74 / manual page 72,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/y1.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,y2,Y2,y2,Malfunction of exit-tube temperature sensor 2,????????? ??????????? ?????,indoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 74 / manual page 72,Chapter 3 Faults / Error Indication / Indoor y2 / PDF page 74 / manual page 72,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/y2.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,y7,Y7,y7,Malfunction of fresh air inlet temperature sensor,????????? ??????????? ?????,indoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 74 / manual page 72,Chapter 3 Faults / Error Indication / Indoor y7 / PDF page 74 / manual page 72,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/y7.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,y8,Y8,y8,Malfunction of IDU?s air box sensor,????????? ??????????? ?????,indoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 74 / manual page 72,Chapter 3 Faults / Error Indication / Indoor y8 / PDF page 74 / manual page 72,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/y8.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,yA,YA,yA,Malfunction of IFD,????????? ??????????? ?????,indoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 74 / manual page 72,Chapter 3 Faults / Error Indication / Indoor yA / PDF page 74 / manual page 72,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/indoor/ya.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,b1,B1,b1,Malfunction of outdoor ambient temperature sensor,????????? ??????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor b1 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/b1.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/b1.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,b2,B2,b2,Malfunction of defrosting temperature sensor 1,????????? ??????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor b2 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/b2.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/b2.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,b3,B3,b3,Malfunction of defrosting temperature sensor 2,????????? ??????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor b3 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/b3.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/b3.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,b4,B4,b4,Malfunction of liquid outlet temperature sensor of sub-cooler,????????? ??????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor b4 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/b4.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/b4.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,b5,B5,b5,Malfunction of gas outlet temperature sensor of sub-cooler,????????? ??????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor b5 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/b5.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/b5.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,b6,B6,b6,Malfunction of inlet tube temperature sensor of vapor liquid separator,????????? ??????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor b6 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/b6.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/b6.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
